candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
BTC-USD + XLU + XLE + SHY,bond|commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.192049,-0.190808,-0.179672,-0.025448,-0.023924,0.373135,0.355262,1.673272,1.693637,-0.000273,-0.000106,0.162454,0.251103,0.760965,0.749209,6.348725,5.836177,5.989269,0.000167,-0.08865,0.011757,0.011757,0.020365,1.21708,534241832039.15826,0.264638,0.556216,0.378666,0.269892,0.475186,0.042628,0.356239,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLU"": 2.5, ""XLE"": 2.5, ""SHY"": 2.5}"
BTC-USD + XLU + XLE + XLV,commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.193191,-0.190808,-0.181863,-0.025448,-0.024115,0.373135,0.357527,1.673272,1.695352,-0.000273,-9.2e-05,0.162454,0.260231,0.760965,0.760612,5.791772,4.687756,5.238437,0.000182,-0.097777,0.000353,0.000353,0.022079,1.319538,1652371122214.9956,0.235838,0.536841,0.386715,0.216111,0.477945,0.137726,0.343546,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLU"": 2.5, ""XLE"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLU + IEF + TLT,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.189912,-0.190808,-0.183308,-0.025448,-0.023569,0.373135,0.347411,1.673272,1.67136,-0.000273,-9.4e-05,0.162454,0.251383,0.760965,0.734896,7.390984,3.93044,7.384204,0.000179,-0.08893,0.026069,0.026069,-0.001912,-0.114295,1255579678910.7893,0.318143,0.524065,0.3854,0.337389,0.439334,0.103979,0.376114,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLU"": 2.5, ""IEF"": 2.5, ""TLT"": 2.5}"
BTC-USD + XLU + IEF + SHY,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.190002,-0.190808,-0.181004,-0.025448,-0.0236,0.373135,0.348592,1.673272,1.676783,-0.000273,-7.9e-05,0.162454,0.250309,0.760965,0.73498,7.347162,5.137776,7.262217,0.000194,-0.087855,0.025985,0.025985,0.00351,0.209793,534241832039.15826,0.313464,0.544434,0.39391,0.336992,0.448061,0.042628,0.378018,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLU"": 2.5, ""IEF"": 2.5, ""SHY"": 2.5}"
BTC-USD + XLU + IEF + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.191122,-0.190808,-0.183191,-0.025448,-0.023781,0.373135,0.350855,1.673272,1.678794,-0.000273,-6.5e-05,0.162454,0.259492,0.760965,0.746384,6.800762,3.991603,6.549342,0.000208,-0.097038,0.014581,0.014581,0.005522,0.329996,1255579678910.7893,0.28612,0.525097,0.401959,0.283212,0.451298,0.103979,0.364203,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLU"": 2.5, ""IEF"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLU + TLT + SHY,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.189945,-0.190808,-0.181823,-0.025448,-0.023576,0.373135,0.347836,1.673272,1.67331,-0.000273,-9.2e-05,0.162454,0.251457,0.760965,0.735092,7.375009,4.709003,7.355856,0.000182,-0.089003,0.025874,0.025874,3.7e-05,0.002231,534241832039.15826,0.317055,0.5372,0.386764,0.336467,0.442472,0.042628,0.375788,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLU"": 2.5, ""TLT"": 2.5, ""SHY"": 2.5}"
BTC-USD + XLU + TLT + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.191068,-0.190808,-0.184007,-0.025448,-0.023755,0.373135,0.350098,1.673272,1.675311,-0.000273,-7.7e-05,0.162454,0.260637,0.760965,0.746495,6.827413,3.564088,6.652486,0.000196,-0.098184,0.01447,0.01447,0.002039,0.121843,1652371122214.9956,0.290076,0.517884,0.394813,0.282687,0.445693,0.137726,0.36379,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLU"": 2.5, ""TLT"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLU + SHY + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.191181,-0.190808,-0.181707,-0.025448,-0.023797,0.373135,0.351274,1.673272,1.680471,-0.000273,-6.2e-05,0.162454,0.259549,0.760965,0.74658,6.772084,4.769793,6.487804,0.000211,-0.097096,0.014386,0.014386,0.007199,0.430243,534241832039.15826,0.28376,0.538226,0.403323,0.28229,0.453998,0.042628,0.363386,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLU"": 2.5, ""SHY"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLP + XLE + IEF,bond|commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.191939,-0.190808,-0.179401,-0.025448,-0.023924,0.373135,0.353329,1.673272,1.684538,-0.000273,-0.000127,0.162454,0.251544,0.760965,0.748671,6.402413,5.977983,5.987478,0.000146,-0.089091,0.012294,0.012294,0.011266,0.67328,1255579678910.7893,0.264569,0.558609,0.366664,0.272427,0.460542,0.103979,0.356149,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""XLE"": 2.5, ""IEF"": 2.5}"
BTC-USD + XLP + XLE + TLT,bond|commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.191865,-0.190808,-0.180254,-0.025448,-0.023882,0.373135,0.352575,1.673272,1.681259,-0.000273,-0.00014,0.162454,0.252708,0.760965,0.748782,6.438439,5.530917,6.151041,0.000133,-0.090255,0.012183,0.012183,0.007987,0.477315,2488623226120.116,0.270843,0.551066,0.359518,0.271902,0.455265,0.20885,0.360071,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""XLE"": 2.5, ""TLT"": 2.5}"
BTC-USD + XLP + XLE + SHY,bond|commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.192013,-0.190808,-0.177863,-0.025448,-0.023944,0.373135,0.353745,1.673272,1.686054,-0.000273,-0.000125,0.162454,0.251594,0.760965,0.748866,6.366231,6.784114,5.909474,0.000149,-0.089141,0.012099,0.012099,0.012782,0.763894,534241832039.15826,0.261577,0.572209,0.368028,0.271505,0.462982,0.042628,0.355179,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""XLE"": 2.5, ""SHY"": 2.5}"
BTC-USD + XLP + XLE + XLV,commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.193154,-0.190808,-0.179939,-0.025448,-0.024132,0.373135,0.356008,1.673272,1.687819,-0.000273,-0.00011,0.162454,0.260731,0.760965,0.76027,5.810125,5.696323,5.171229,0.000163,-0.098277,0.000695,0.000695,0.014546,0.869338,2488623226120.116,0.23326,0.553857,0.376077,0.217724,0.465822,0.20885,0.346425,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""XLE"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLP + IEF + TLT,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.189868,-0.190808,-0.181489,-0.025448,-0.02357,0.373135,0.345905,1.673272,1.663816,-0.000273,-0.000113,0.162454,0.251944,0.760965,0.734554,7.412518,4.883656,7.378649,0.00016,-0.089491,0.026411,0.026411,-0.009456,-0.565134,1255579678910.7893,0.31793,0.540146,0.374762,0.339003,0.427193,0.103979,0.376076,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""IEF"": 2.5, ""TLT"": 2.5}"
BTC-USD + XLP + IEF + SHY,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.189968,-0.190808,-0.179101,-0.025448,-0.023607,0.373135,0.347081,1.673272,1.669127,-0.000273,-9.8e-05,0.162454,0.250841,0.760965,0.734638,7.363381,6.135473,7.233948,0.000175,-0.088387,0.026327,0.026327,-0.004146,-0.247769,534241832039.15826,0.312379,0.561266,0.383272,0.338606,0.43574,0.042628,0.377806,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""IEF"": 2.5, ""SHY"": 2.5}"
BTC-USD + XLP + IEF + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.191087,-0.190808,-0.181172,-0.025448,-0.023796,0.373135,0.349343,1.673272,1.671188,-0.000273,-8.3e-05,0.162454,0.260035,0.760965,0.746042,6.817848,5.049708,6.491678,0.00019,-0.097581,0.014923,0.014923,-0.002084,-0.124562,1255579678910.7893,0.283908,0.542948,0.391321,0.284825,0.439057,0.103979,0.363809,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""IEF"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLP + TLT + SHY,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.189905,-0.190808,-0.179954,-0.025448,-0.023576,0.373135,0.346328,1.673272,1.665714,-0.000273,-0.00011,0.162454,0.252009,0.760965,0.73475,7.394085,5.688164,7.354448,0.000163,-0.089555,0.026216,0.026216,-0.007558,-0.451699,534241832039.15826,0.317001,0.553719,0.376126,0.338081,0.430248,0.042628,0.375884,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""TLT"": 2.5, ""SHY"": 2.5}"
BTC-USD + XLP + TLT + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.191027,-0.190808,-0.182024,-0.025448,-0.023766,0.373135,0.348588,1.673272,1.667765,-0.000273,-9.6e-05,0.162454,0.2612,0.760965,0.746153,6.847338,4.60364,6.60928,0.000177,-0.098747,0.014812,0.014812,-0.005507,-0.329112,2488623226120.116,0.288419,0.535422,0.384175,0.2843,0.433549,0.20885,0.367094,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""TLT"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLP + SHY + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.191151,-0.190808,-0.179638,-0.025448,-0.023809,0.373135,0.34976,1.673272,1.672815,-0.000273,-8.1e-05,0.162454,0.260082,0.760965,0.746237,6.786725,5.854048,6.440208,0.000192,-0.097629,0.014728,0.014728,-0.000457,-0.027326,534241832039.15826,0.281934,0.556518,0.392685,0.283904,0.441676,0.042628,0.363207,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLP"": 2.5, ""SHY"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLE + IEF + TLT,bond|commodity_energy|crypto,PASS,PASS,10.0,,,,,4,0.205068,0.191065,-0.190808,-0.178991,-0.025448,-0.023746,0.373135,0.349527,1.673272,1.672345,-0.000273,-0.00011,0.162454,0.250014,0.760965,0.740144,6.828434,6.193139,6.689026,0.000163,-0.08756,0.020822,0.020822,-0.000927,-0.055417,1255579678910.7893,0.291478,0.562239,0.376494,0.312642,0.440919,0.103979,0.370319,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLE"": 2.5, ""IEF"": 2.5, ""TLT"": 2.5}"
BTC-USD + XLE + IEF + SHY,bond|commodity_energy|crypto,PASS,PASS,10.0,,,,,4,0.205068,0.191189,-0.190808,-0.176595,-0.025448,-0.023788,0.373135,0.350701,1.673272,1.677404,-0.000273,-9.5e-05,0.162454,0.248921,0.760965,0.740228,6.768252,7.448644,6.522923,0.000179,-0.086467,0.020738,0.020738,0.004132,0.246929,534241832039.15826,0.285107,0.58342,0.385004,0.312245,0.449061,0.042628,0.371734,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLE"": 2.5, ""IEF"": 2.5, ""SHY"": 2.5}"
BTC-USD + XLE + IEF + XLV,bond|commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.192297,-0.190808,-0.178672,-0.025448,-0.023969,0.373135,0.352969,1.673272,1.679529,-0.000273,-8e-05,0.162454,0.258059,0.760965,0.751631,6.227671,6.36006,5.80986,0.000193,-0.095605,0.009334,0.009334,0.006256,0.3739,1255579678910.7893,0.257756,0.565055,0.393053,0.258465,0.45248,0.103979,0.35813,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLE"": 2.5, ""IEF"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLE + TLT + SHY,bond|commodity_energy|crypto,PASS,PASS,10.0,,,,,4,0.205068,0.191113,-0.190808,-0.177451,-0.025448,-0.023755,0.373135,0.349949,1.673272,1.674133,-0.000273,-0.000107,0.162454,0.250079,0.760965,0.740339,6.805066,7.000133,6.651589,0.000166,-0.087625,0.020626,0.020626,0.000861,0.05143,534241832039.15826,0.290042,0.575853,0.377858,0.31172,0.443797,0.042628,0.36994,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLE"": 2.5, ""TLT"": 2.5, ""SHY"": 2.5}"
BTC-USD + XLE + TLT + XLV,bond|commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.192224,-0.190808,-0.179526,-0.025448,-0.023929,0.373135,0.352215,1.673272,1.676246,-0.000273,-9.3e-05,0.162454,0.259215,0.760965,0.751743,6.263246,5.912792,5.969121,0.00018,-0.096761,0.009223,0.009223,0.002973,0.1777,2989320532229.1396,0.263865,0.557509,0.385907,0.25794,0.447197,0.251435,0.364121,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLE"": 2.5, ""TLT"": 2.5, ""XLV"": 2.5}"
BTC-USD + XLE + SHY + XLV,bond|commodity_energy|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.192371,-0.190808,-0.177133,-0.025448,-0.023989,0.373135,0.353385,1.673272,1.681048,-0.000273,-7.8e-05,0.162454,0.258107,0.760965,0.751827,6.191728,7.166885,5.730853,0.000195,-0.095654,0.009138,0.009138,0.007776,0.464712,534241832039.15826,0.254725,0.578667,0.394417,0.257543,0.454926,0.042628,0.357149,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""XLE"": 2.5, ""SHY"": 2.5, ""XLV"": 2.5}"
BTC-USD + IEF + TLT + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.190226,-0.190808,-0.180762,-0.025448,-0.023631,0.373135,0.345548,1.673272,1.658804,-0.000273,-6.6e-05,0.162454,0.25843,0.760965,0.737515,7.237665,5.264871,7.139242,0.000207,-0.095976,0.023451,0.023451,-0.014468,-0.864645,1255579678910.7893,0.308747,0.546578,0.401151,0.325041,0.419128,0.103979,0.377223,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""IEF"": 2.5, ""TLT"": 2.5, ""XLV"": 2.5}"
BTC-USD + IEF + SHY + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.190326,-0.190808,-0.178372,-0.025448,-0.02366,0.373135,0.346725,1.673272,1.664119,-0.000273,-5.1e-05,0.162454,0.257334,0.760965,0.737599,7.189182,6.517582,7.026183,0.000222,-0.09488,0.023367,0.023367,-0.009153,-0.547022,534241832039.15826,0.30441,0.567712,0.409661,0.324644,0.427681,0.042628,0.379382,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""IEF"": 2.5, ""SHY"": 2.5, ""XLV"": 2.5}"
BTC-USD + TLT + SHY + XLV,bond|crypto|defensive,PASS,PASS,10.0,,,,,4,0.205068,0.190264,-0.190808,-0.179226,-0.025448,-0.023637,0.373135,0.345971,1.673272,1.660704,-0.000273,-6.4e-05,0.162454,0.258493,0.760965,0.73771,7.21944,6.070072,7.11379,0.000209,-0.09604,0.023255,0.023255,-0.012569,-0.751147,534241832039.15826,0.307771,0.560162,0.402515,0.324119,0.422184,0.042628,0.377017,"MDD 개선, Sharpe 개선, Stress 방어","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""BTC-USD"": 2.5, ""TLT"": 2.5, ""SHY"": 2.5, ""XLV"": 2.5}"
USO + DBC + XLU + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,4,0.205068,0.190086,-0.190808,-0.178794,-0.025448,-0.023897,0.373135,0.359537,1.673272,1.73362,-0.000273,-0.000378,0.162454,0.207541,0.760965,0.734747,7.3061,6.296175,6.095126,-0.000104,-0.045088,0.026218,0.026218,0.060348,3.606589,33038140663.32702,0.268698,0.563977,0.224941,0.338092,0.539532,0.0,0.33959,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""USO"": 2.5, ""DBC"": 2.5, ""XLU"": 2.5, ""XLP"": 2.5}"
USO + DBC + XLU + IEF,bond|commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,4,0.205068,0.189254,-0.190808,-0.177572,-0.025448,-0.023747,0.373135,0.35648,1.673272,1.725088,-0.000273,-0.000348,0.162454,0.204884,0.760965,0.726109,7.711763,6.936617,6.684428,-7.4e-05,-0.04243,0.034857,0.034857,0.051815,3.096652,33038140663.32702,0.291302,0.574782,0.241917,0.378832,0.5258,0.0,0.355759,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""USO"": 2.5, ""DBC"": 2.5, ""XLU"": 2.5, ""IEF"": 2.5}"
USO + DBC + XLU + TLT,bond|commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,4,0.205068,0.189169,-0.190808,-0.178393,-0.025448,-0.023706,0.373135,0.355727,1.673272,1.72188,-0.000273,-0.00036,0.162454,0.206095,0.760965,0.72622,7.753055,6.506433,6.844804,-8.7e-05,-0.043641,0.034745,0.034745,0.048608,2.904955,33038140663.32702,0.297453,0.567524,0.234771,0.378307,0.520638,0.0,0.354462,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""USO"": 2.5, ""DBC"": 2.5, ""XLU"": 2.5, ""TLT"": 2.5}"
USO + DBC + XLU + SHY,bond|commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,4,0.205068,0.189332,-0.190808,-0.176078,-0.025448,-0.023767,0.373135,0.356896,1.673272,1.726573,-0.000273,-0.000345,0.162454,0.204976,0.760965,0.726304,7.67357,7.719721,6.604862,-7.2e-05,-0.042522,0.034661,0.034661,0.0533,3.185404,33038140663.32702,0.28825,0.587994,0.243282,0.37791,0.52819,0.0,0.357753,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""USO"": 2.5, ""DBC"": 2.5, ""XLU"": 2.5, ""SHY"": 2.5}"
USO + DBC + XLU + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,4,0.205068,0.190418,-0.190808,-0.178274,-0.025448,-0.023952,0.373135,0.359183,1.673272,1.728735,-0.000273,-0.000331,0.162454,0.214207,0.760965,0.737708,7.143924,6.568826,5.879461,-5.8e-05,-0.051753,0.023258,0.023258,0.055462,3.314604,33038140663.32702,0.260426,0.568577,0.25133,0.32413,0.531669,0.0,0.34071,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""USO"": 2.5, ""DBC"": 2.5, ""XLU"": 2.5, ""XLV"": 2.5}"
USO + DBC + XLP + IEF,bond|commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,4,0.205068,0.189223,-0.190808,-0.175291,-0.025448,-0.02374,0.373135,0.35496,1.673272,1.717336,-0.000273,-0.000366,0.162454,0.205245,0.760965,0.725766,7.726735,8.132351,6.709602,-9.3e-05,-0.042792,0.035199,0.035199,0.044064,2.633408,33038140663.32702,0.292267,0.594955,0.231279,0.380446,0.513326,0.0,0.356918,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""USO"": 2.5, ""DBC"": 2.5, ""XLP"": 2.5, ""IEF"": 2.5}"
USO + DBC + XLP + TLT,bond|commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,10.0,,,,,4,0.205068,0.189133,-0.190808,-0.176147,-0.025448,-0.023699,0.373135,0.35421,1.673272,1.714191,-0.000273,-0.000379,0.162454,0.206473,0.760965,0.725878,7.770897,7.683346,6.870149,-0.000106,-0.044019,0.035088,0.035088,0.040918,2.4454,33038140663.32702,0.298425,0.58738,0.224133,0.379921,0.508263,0.0,0.35557,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""MSFT"": 17.7039, ""NVDA"": 17.7039, ""AVGO"": 9.0566, ""XOM"": 10.1277, ""011200.KS"": 17.7039, ""207940.KS"": 17.7039, ""USO"": 2.5, ""DBC"": 2.5, ""XLP"": 2.5, ""TLT"": 2.5}"
